"id","label","source","source_url","method","url","path","query_string","headers","body","raw_request","notes"
"norm_qldt_ptit_000049","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsthongbao","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsthongbao","/public/api/web/w-locdsthongbao","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""149"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""Ji7DtzfDrGkZwoVFK8KCIsO2McOoaBbCgyFZw7g0wpArwpcRY8O1JUjDslTCiUHCmR9v"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""id"":null,""is_noi_dung"":true,""is_web"":true},""additional"":{""paging"":{""limit"":50,""page"":1},""ordering"":[{""name"":""ngay_gui"",""order_type"":1}]}}","POST /public/api/web/w-locdsthongbao HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 149
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: Ji7DtzfDrGkZwoVFK8KCIsO2McOoaBbCgyFZw7g0wpArwpcRY8O1JUjDslTCiUHCmR9v
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""id"":null,""is_noi_dung"":true,""is_web"":true},""additional"":{""paging"":{""limit"":50,""page"":1},""ordering"":[{""name"":""ngay_gui"",""order_type"":1}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000050","0","qldt_ptit_burp","https://www.gstatic.com/recaptcha/releases/Br0hYqpfWeFzYCAXLD4UuCIV/recaptcha__en.js","GET","https://www.gstatic.com/recaptcha/releases/Br0hYqpfWeFzYCAXLD4UuCIV/recaptcha__en.js","/recaptcha/releases/Br0hYqpfWeFzYCAXLD4UuCIV/recaptcha__en.js","","{""Host"": ""www.gstatic.com"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""X-Client-Data"": ""CKbgygE="", ""Sec-Fetch-Site"": ""cross-site"", ""Sec-Fetch-Mode"": ""no-cors"", ""Sec-Fetch-Dest"": ""script"", ""Sec-Fetch-Storage-Access"": ""active"", ""Referer"": ""https://www.google.com/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Priority"": ""u=0, i""}","","GET /recaptcha/releases/Br0hYqpfWeFzYCAXLD4UuCIV/recaptcha__en.js HTTP/2
Host: www.gstatic.com
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: */*
X-Client-Data: CKbgygE=
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: script
Sec-Fetch-Storage-Access: active
Referer: https://www.google.com/
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.9
Priority: u=0, i","qldt_ptit_normal"
"norm_qldt_ptit_000051","0","qldt_ptit_burp","https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV","GET","https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV","/recaptcha/api2/webworker.js","hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV","{""Host"": ""www.google.com"", ""Cookie"": ""PRESENT"", ""Accept"": ""*/*"", ""X-Client-Data"": ""CKbgygE="", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""same-origin"", ""Sec-Fetch-Dest"": ""worker"", ""Sec-Fetch-Storage-Access"": ""active"", ""Referer"": ""https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Priority"": ""u=4, i""}","","GET /recaptcha/api2/webworker.js?hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV HTTP/2
Host: www.google.com
Cookie: PRESENT
Accept: */*
X-Client-Data: CKbgygE=
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: same-origin
Sec-Fetch-Dest: worker
Sec-Fetch-Storage-Access: active
Referer: https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.9
Priority: u=4, i","qldt_ptit_normal"
"norm_qldt_ptit_000052","0","qldt_ptit_burp","https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b","GET","https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b","/recaptcha/api2/anchor","ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b","{""Host"": ""www.google.com"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""X-Client-Data"": ""CKbgygE="", ""Sec-Fetch-Site"": ""cross-site"", ""Sec-Fetch-Mode"": ""navigate"", ""Sec-Fetch-Dest"": ""iframe"", ""Sec-Fetch-Storage-Access"": ""active"", ""Referer"": ""https://qldt.ptit.edu.vn/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=0, i""}","","GET /recaptcha/api2/anchor?ar=1&k=6LcxvIYsAAAAAKvTs6WWP7aAFUAb4w6aQUBZo5Qi&co=aHR0cHM6Ly9xbGR0LnB0aXQuZWR1LnZuOjQ0Mw..&hl=en&v=Br0hYqpfWeFzYCAXLD4UuCIV&size=invisible&anchor-ms=20000&execute-ms=30000&cb=cf0fy8pigz3b HTTP/2
Host: www.google.com
Cookie: PRESENT
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
X-Client-Data: CKbgygE=
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: navigate
Sec-Fetch-Dest: iframe
Sec-Fetch-Storage-Access: active
Referer: https://qldt.ptit.edu.vn/
Accept-Encoding: gzip, deflate, br
Priority: u=0, i","qldt_ptit_normal"
"norm_qldt_ptit_000053","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/sms/w-locthongtinimagesinhvien?MaSV=B23DCAT174","POST","https://qldt.ptit.edu.vn/public/api/sms/w-locthongtinimagesinhvien?MaSV=B23DCAT174","/public/api/sms/w-locthongtinimagesinhvien","MaSV=B23DCAT174","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""0"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""text/plain"", ""Ua"": ""OW3CgS3DvTTCnMO/w7XDgFRnwoEpw7MzwpHDuMKVwro/ccOmMcKGTMOmwp/CjsK4IhnDpVXChErDqMKKwoHCsg=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","","POST /public/api/sms/w-locthongtinimagesinhvien?MaSV=B23DCAT174 HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 0
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: text/plain
Ua: OW3CgS3DvTTCnMO/w7XDgFRnwoEpw7MzwpHDuMKVwro/ccOmMcKGTMOmwp/CjsK4IhnDpVXChErDqMKKwoHCsg==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i","qldt_ptit_normal"
"norm_qldt_ptit_000054","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsbaidang","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsbaidang","/public/api/web/w-locdsbaidang","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""269"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""IsO3csOdw53CiMO+akXDvVbDv3rDmcOSwonDsmghwo8sw6kdw4HCpsOwwoQaJcKIL8KPDsKtwqTDuA=="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""ky_hieu"":"""",""is_hien_thi"":true,""is_hinh_dai_dien"":false,""is_quyen_xem"":true,""is_noi_dung"":false,""is_tom_tat"":false},""additional"":{""paging"":{""limit"":null,""page"":null},""ordering"":[{""name"":""do_uu_tien"",""order_type"":1},{""name"":""ngay_dang_tin"",""order_type"":1}]}}","POST /public/api/web/w-locdsbaidang HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 269
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: IsO3csOdw53CiMO+akXDvVbDv3rDmcOSwonDsmghwo8sw6kdw4HCpsOwwoQaJcKIL8KPDsKtwqTDuA==
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""ky_hieu"":"""",""is_hien_thi"":true,""is_hinh_dai_dien"":false,""is_quyen_xem"":true,""is_noi_dung"":false,""is_tom_tat"":false},""additional"":{""paging"":{""limit"":null,""page"":null},""ordering"":[{""name"":""do_uu_tien"",""order_type"":1},{""name"":""ngay_dang_tin"",""order_type"":1}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000055","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsfooter","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsfooter","/public/api/web/w-locdsfooter","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""153"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""IsOwf8Odw53CiMO+akXDvVbDv3rDmcOcwovDtGohwo8sw6kdw4HCpsOwwoQaJcKMIcKJHsKpwrg="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":50,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","POST /public/api/web/w-locdsfooter HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 153
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: IsOwf8Odw53CiMO+akXDvVbDv3rDmcOcwovDtGohwo8sw6kdw4HCpsOwwoQaJcKMIcKJHsKpwrg=
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":50,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000056","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsdienthoaihotro","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsdienthoaihotro","/public/api/web/w-locdsdienthoaihotro","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""132"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""Ok53KsOswobCgzc3w7FyQXIuw67ChsKIOlPCgwhXFTbCl8O+w7lHV8KCAz0MT8KTw77Du0pMwok="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":20,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","POST /public/api/web/w-locdsdienthoaihotro HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 132
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: Ok53KsOswobCgzc3w7FyQXIuw67ChsKIOlPCgwhXFTbCl8O+w7lHV8KCAz0MT8KTw77Du0pMwok=
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":20,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000057","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/web/w-locdsbanner","POST","https://qldt.ptit.edu.vn/public/api/web/w-locdsbanner","/public/api/web/w-locdsbanner","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Content-Length"": ""154"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Authorization"": ""PRESENT"", ""Idpc"": ""0"", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""Sec-Ch-Ua-Mobile"": ""?0"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""Content-Type"": ""application/json"", ""Ua"": ""KnZ8WT3DnXtRw7TDrBh9el0/w557VsKQwp5iax1FRsKlASHClMKZYQoELVg="", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""empty"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1, i""}","{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","POST /public/api/web/w-locdsbanner HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Content-Length: 154
Sec-Ch-Ua-Platform: ""Linux""
Authorization: PRESENT
Idpc: 0
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
Sec-Ch-Ua-Mobile: ?0
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Accept: application/json, text/plain, */*
Content-Type: application/json
Ua: KnZ8WT3DnXtRw7TDrBh9el0/w557VsKQwp5iax1FRsKlASHClMKZYQoELVg=
Origin: https://qldt.ptit.edu.vn
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1, i

{""filter"":{""is_tieng_anh"":false,""id"":null,""is_hien_thi"":true},""additional"":{""paging"":{""limit"":100,""page"":1},""ordering"":[{""name"":null,""order_type"":null}]}}","qldt_ptit_normal"
"norm_qldt_ptit_000058","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/api/fileManager?src=giangvien/ImgError/ImgError.png","GET","https://qldt.ptit.edu.vn/public/api/fileManager?src=giangvien/ImgError/ImgError.png","/public/api/fileManager","src=giangvien/ImgError/ImgError.png","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""no-cors"", ""Sec-Fetch-Dest"": ""image"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""i""}","","GET /public/api/fileManager?src=giangvien/ImgError/ImgError.png HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: i","qldt_ptit_normal"
"norm_qldt_ptit_000059","0","qldt_ptit_burp","https://qldt.ptit.edu.vn/public/7468.72059d4b2be46926.js","GET","https://qldt.ptit.edu.vn/public/7468.72059d4b2be46926.js","/public/7468.72059d4b2be46926.js","","{""Host"": ""qldt.ptit.edu.vn"", ""Cookie"": ""PRESENT"", ""Origin"": ""https://qldt.ptit.edu.vn"", ""Sec-Ch-Ua-Platform"": ""\""Linux\"""", ""Accept-Language"": ""en-US,en;q=0.9"", ""Sec-Ch-Ua"": ""\""Not=A?Brand\"";v=\""24\"", \""Chromium\"";v=\""140\"""", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"", ""Sec-Ch-Ua-Mobile"": ""?0"", ""Accept"": ""*/*"", ""Sec-Fetch-Site"": ""same-origin"", ""Sec-Fetch-Mode"": ""cors"", ""Sec-Fetch-Dest"": ""script"", ""Referer"": ""https://qldt.ptit.edu.vn/public/"", ""Accept-Encoding"": ""gzip, deflate, br"", ""Priority"": ""u=1""}","","GET /public/7468.72059d4b2be46926.js HTTP/2
Host: qldt.ptit.edu.vn
Cookie: PRESENT
Origin: https://qldt.ptit.edu.vn
Sec-Ch-Ua-Platform: ""Linux""
Accept-Language: en-US,en;q=0.9
Sec-Ch-Ua: ""Not=A?Brand"";v=""24"", ""Chromium"";v=""140""
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36
Sec-Ch-Ua-Mobile: ?0
Accept: */*
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://qldt.ptit.edu.vn/public/
Accept-Encoding: gzip, deflate, br
Priority: u=1","qldt_ptit_normal"
